Tag,Zeit,Date,strompreis_EUR_MWh,grid_co2_kg_MWh,V_1_demand_MWth,V_2_demand_MWth,V_3_demand_MWth,V_4_demand_MWth,V_5_demand_MWth,V_6_demand_MWth,V_7_demand_MWth,V_8_demand_MWth,V_9_demand_MWth,V_10_demand_MWth,V_11_demand_MWth,V_12_demand_MWth,V_13_demand_MWth,V_14_demand_MWth,V_15_demand_MWth,V_16_demand_MWth,V_17_demand_MWth,V_18_demand_MWth,V_19_demand_MWth,V_20_demand_MWth,V_21_demand_MWth,V_22_demand_MWth,V_23_demand_MWth,V_24_demand_MWth,V_25_demand_MWth,V_26_demand_MWth,V_27_demand_MWth,total_demand_MWth,zone_A_demand_MWth,zone_B_demand_MWth,zone_C_demand_MWth,zone_D_demand_MWth,zone_E_demand_MWth
30.08.2025,14:30:00,30.08.2025 14:30,-0.01,93.68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,14:45:00,30.08.2025 14:45,-0.01,94.71,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,15:00:00,30.08.2025 15:00,-0.38,98.94,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,15:15:00,30.08.2025 15:15,-0.38,100.47,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,15:30:00,30.08.2025 15:30,-0.38,102.79,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,15:45:00,30.08.2025 15:45,-0.38,116.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,16:00:00,30.08.2025 16:00,9.48,134.21,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,16:15:00,30.08.2025 16:15,9.48,143.26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,16:30:00,30.08.2025 16:30,9.48,154.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,16:45:00,30.08.2025 16:45,9.48,175.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,17:00:00,30.08.2025 17:00,81.1,199.77,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,17:15:00,30.08.2025 17:15,81.1,222.11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,17:30:00,30.08.2025 17:30,81.1,241.58,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,17:45:00,30.08.2025 17:45,81.1,256.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,18:00:00,30.08.2025 18:00,103.9,268.29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,18:15:00,30.08.2025 18:15,103.9,282.02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,18:30:00,30.08.2025 18:30,103.9,289.04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,18:45:00,30.08.2025 18:45,103.9,295.14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,19:00:00,30.08.2025 19:00,127.07,298.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,19:15:00,30.08.2025 19:15,127.07,298.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,19:30:00,30.08.2025 19:30,127.07,297.92,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,19:45:00,30.08.2025 19:45,127.07,296.44,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,20:00:00,30.08.2025 20:00,129.98,297.81,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,20:15:00,30.08.2025 20:15,129.98,296.22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,20:30:00,30.08.2025 20:30,129.98,295.43,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,20:45:00,30.08.2025 20:45,129.98,293.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,21:00:00,30.08.2025 21:00,120.39,292.46,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,21:15:00,30.08.2025 21:15,120.39,289.37,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,21:30:00,30.08.2025 21:30,120.39,280.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,21:45:00,30.08.2025 21:45,120.39,272.99,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,22:00:00,30.08.2025 22:00,104.94,261.68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,22:15:00,30.08.2025 22:15,104.94,253.69,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,22:30:00,30.08.2025 22:30,104.94,250.81,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,22:45:00,30.08.2025 22:45,104.94,247.03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,23:00:00,30.08.2025 23:00,90.3,244.66,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,23:15:00,30.08.2025 23:15,90.3,241.91,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,23:30:00,30.08.2025 23:30,90.3,235.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
30.08.2025,23:45:00,30.08.2025 23:45,90.3,233.89,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,00:00:00,31.08.2025 00:00,88.74,230.92,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,00:15:00,31.08.2025 00:15,88.74,224.87,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,00:30:00,31.08.2025 00:30,88.74,220.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,00:45:00,31.08.2025 00:45,88.74,215.43,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,01:00:00,31.08.2025 01:00,78.91,212.03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,01:15:00,31.08.2025 01:15,78.91,210.76,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,01:30:00,31.08.2025 01:30,78.91,204.83,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,01:45:00,31.08.2025 01:45,78.91,197.96,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,02:00:00,31.08.2025 02:00,70.53,184.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,02:15:00,31.08.2025 02:15,70.53,177.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,02:30:00,31.08.2025 02:30,70.53,176.24,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,02:45:00,31.08.2025 02:45,70.53,175.19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,03:00:00,31.08.2025 03:00,67.02,175.18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,03:15:00,31.08.2025 03:15,67.02,171.73,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,03:30:00,31.08.2025 03:30,67.02,170.66,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,03:45:00,31.08.2025 03:45,67.02,170.76,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,04:00:00,31.08.2025 04:00,63.79,170.15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,04:15:00,31.08.2025 04:15,63.79,169.47,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,04:30:00,31.08.2025 04:30,63.79,169.69,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,04:45:00,31.08.2025 04:45,63.79,171.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,05:00:00,31.08.2025 05:00,64.56,175.23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,05:15:00,31.08.2025 05:15,64.56,176.24,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,05:30:00,31.08.2025 05:30,64.56,174.59,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,05:45:00,31.08.2025 05:45,64.56,172.73,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,06:00:00,31.08.2025 06:00,65.0,166.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,06:15:00,31.08.2025 06:15,65.0,162.64,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,06:30:00,31.08.2025 06:30,65.0,152.99,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,06:45:00,31.08.2025 06:45,65.0,137.14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,07:00:00,31.08.2025 07:00,62.13,127.48,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,07:15:00,31.08.2025 07:15,62.13,120.42,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,07:30:00,31.08.2025 07:30,62.13,113.83,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,07:45:00,31.08.2025 07:45,62.13,108.49,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,08:00:00,31.08.2025 08:00,22.3,102.99,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,08:15:00,31.08.2025 08:15,22.3,98.53,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,08:30:00,31.08.2025 08:30,22.3,95.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,08:45:00,31.08.2025 08:45,22.3,93.86,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,09:00:00,31.08.2025 09:00,5.2,91.92,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,09:15:00,31.08.2025 09:15,5.2,90.48,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,09:30:00,31.08.2025 09:30,5.2,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,09:45:00,31.08.2025 09:45,5.2,87.91,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,10:00:00,31.08.2025 10:00,-0.01,85.43,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,10:15:00,31.08.2025 10:15,-0.01,85.29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,10:30:00,31.08.2025 10:30,-0.01,84.49,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
31.08.2025,10:45:00,31.08.2025 10:45,-0.01,84.41,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
